A_CpG_ID	TCGA-OR-A5JP-01A	TCGA-OR-A5JA-01A	TCGA-P6-A5OG-01A	TCGA-OR-A5J9-01A	TCGA-OR-A5LK-01A	TCGA-OR-A5JE-01A	TCGA-OR-A5JC-01A	TCGA-OR-A5J1-01A	TCGA-OR-A5LH-01A	TCGA-OR-A5J6-01A	TCGA-OR-A5LM-01A	TCGA-OR-A5K9-01A	TCGA-OR-A5LB-01A	TCGA-OR-A5LA-01A	TCGA-OR-A5JF-01A	TCGA-OR-A5K0-01A	TCGA-OR-A5LC-01A	TCGA-OR-A5K1-01A	TCGA-PK-A5HA-01A	TCGA-OR-A5JX-01A	TCGA-OR-A5KY-01A	TCGA-OR-A5L4-01A	TCGA-OR-A5KW-01A	TCGA-OR-A5JZ-01A	TCGA-OU-A5PI-01A	TCGA-OR-A5JJ-01A	TCGA-OR-A5L3-01A	TCGA-OR-A5JT-01A	TCGA-OR-A5LE-01A	TCGA-OR-A5K3-01A	TCGA-OR-A5LD-01A	TCGA-OR-A5LG-01A	TCGA-OR-A5KT-01A	TCGA-OR-A5LS-01A	TCGA-OR-A5LT-01A	TCGA-OR-A5LL-01A	TCGA-OR-A5J8-01A	TCGA-OR-A5JO-01A	TCGA-OR-A5LO-01A	TCGA-OR-A5LN-01A	TCGA-OR-A5JY-01A	TCGA-OR-A5J4-01A	TCGA-OR-A5K4-01A	TCGA-PA-A5YG-01A	TCGA-OR-A5JW-01A	TCGA-OR-A5J5-01A	TCGA-OR-A5JI-01A	TCGA-P6-A5OF-01A	TCGA-OR-A5J2-01A	TCGA-OR-A5LR-01A	TCGA-OR-A5JR-01A	TCGA-PK-A5HB-01A	TCGA-OR-A5L9-01A	TCGA-OR-A5KO-01A	TCGA-OR-A5K5-01A	TCGA-OR-A5J3-01A	TCGA-OR-A5LP-01A	TCGA-OR-A5JB-01A	TCGA-OR-A5JM-01A	TCGA-OR-A5L6-01A	TCGA-OR-A5LJ-01A	TCGA-OR-A5L5-01A	TCGA-OR-A5JV-01A	TCGA-OR-A5L8-01A	TCGA-OR-A5K6-01A	TCGA-PK-A5H8-01A	TCGA-OR-A5K2-01A	TCGA-OR-A5JG-01A	TCGA-OR-A5KZ-01A	TCGA-OR-A5JS-01A	TCGA-PK-A5H9-01A	TCGA-OR-A5JK-01A	TCGA-OR-A5JL-01A	TCGA-OR-A5JQ-01A	TCGA-OR-A5J7-01A	TCGA-OR-A5K8-01A	TCGA-OR-A5KX-01A	TCGA-OR-A5KV-01A	TCGA-OR-A5JD-01A	TCGA-OR-A5KU-01A
cg15990679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg15996647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16016766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16047049	0.978860314116768	0.973433911854486	0.978102452083007	0.976134197640638	0.976203439392918	0.969101584543822	0.975075700361127	0.978522491064496	0.982720437846001	0.981440929197268	0.984031688545709	0.981109408580303	0.97784153891699	0.983474758136844	0.983097130278447	0.974495251669145	0.975328548993532	0.981015285674636	0.976683166220217	0.9796995633983	0.978633200205228	0.986653172965803	0.973728702400987	0.977792743236656	0.980094135679703	0.980239319292447	0.981085403818541	0.971313465979733	0.980149088994842	0.982229787537579	0.976904180095246	0.978421771003534	0.969337617414241	0.981999142251466	0.978596086673075	0.97564705789542	0.815206422206685	0.973366778250454	0.979446372329638	0.981792914376154	0.977094426579769	0.980124117777881	0.970501488279226	0.981062687430752	0.979331658892238	0.979730802481962	0.979801892529542	0.978127248264128	0.958268312942414	0.971556803625592	0.977436225842038	0.979646024385314	0.964878543607587	0.975051980318026	0.978195172022263	0.97601394979535	0.973820367124222	0.975130911677955	0.974766403120221	0.977968796584441	0.980831477610502	0.969130843366883	0.984320962524491	0.979546484023912	0.979932479636412	0.977443091796112	0.979397597854936	0.955560901362765	0.97806820170608	0.977869488390065	0.982099134502804	0.980417079502902	0.979249416147565	0.977330789827383	0.970261702629342	0.972655974015866	0.979121762793427	0.9709758115113	0.978802160293466	0.978235874588177
cg16067453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16098957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16103996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16105080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16134501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16248160	0.609704661739631	0.746452287841188	0.749407853819295	0.966782340181637	0.791965892887728	0.938120020680452	0.943289194666917	0.909104795170869	0.927582454665951	0.298257880981121	0.95100825862785	0.105679225990344	0.938927295133781	0.927952831916298	0.768062562152056	0.576067107304472	0.228429900766998	0.92267315893711	0.765041022741384	0.93310052611311	0.931391696775787	0.277981928464789	0.239752406776449	0.197236069035003	0.965925677559756	0.836084833006711	0.448369354900525	0.850567428569563	0.482369479676475	0.746966668974638	0.947787077954474	0.226057210163169	0.390323114328031	0.95587742968884	0.141756625023748	0.564402792782264	0.365342899811458	0.887456558512443	0.95108994596394	0.832457308617888	0.829600920038952	0.259238153414472	0.615956412259724	0.398240501024892	0.947710720741494	0.517956469903599	0.881023876192513	0.51355982959316	0.217977890943474	0.926158650096959	0.520329327158867	0.531270372911623	0.475227647483221	0.876052034914998	0.921028799622013	0.96173159590479	0.869856467282078	0.93522247370404	0.379701967566273	0.831121184197424	0.713302539174539	0.538860221765228	0.473613217884002	0.876368080183499	0.882304156726396	0.532428257550438	0.840849058859848	0.889287857396896	0.275595797129865	0.955601803809341	0.937184601836873	0.462799990335794	0.382876013905513	0.70132618519243	0.911288076857477	0.961274256155549	0.691985527732085	0.935120674417108	0.874609068580497	0.580565062325552
cg16287042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16297530	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16315980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16320398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16333561	0.926063302901344	0.897751152458704	0.906284035727428	0.963093595619352	0.902619535736207	0.937398444123961	0.74677260182445	0.924292974210957	0.915291568356056	0.93428684158373	0.905817864132	0.938850903336174	0.91735963593842	0.924054531597144	0.914734820246569	0.943422435612786	0.911166422633295	0.89368059618581	0.934923166613441	0.932806343100064	0.935028032019406	0.84758417256426	0.917077041378721	0.939999601489637	0.944368527620129	0.924898397248627	0.929641159669075	0.905624225039189	0.603299990152227	0.912995029633904	0.885232735438364	0.927222943573618	0.60680156057419	0.915418709831062	0.932468518777781	0.910424780369026	0.900922754557139	0.854747363696693	0.89764026930698	0.929029917486148	0.774063689774895	0.932726647843038	0.122558445316591	0.89574789251549	0.911872533414208	0.921758296259275	0.944254608446958	0.941811389791794	0.918704464776973	0.952773580028044	0.921066557229377	0.917117553021657	0.894569741968823	0.933336547310753	0.926823168949072	0.921059260709333	0.918703124059851	0.909672232599706	0.894285600472438	0.931257223933392	0.920823197143314	0.940729099786687	0.91432504319243	0.940150931153261	0.890716599500575	0.883704120582894	0.88475531072281	0.886080752727871	0.918924564847855	0.906430234821785	0.769183488300501	0.790372302384027	0.94833929646934	0.919619646459349	0.922191691318001	0.942717796887836	0.778121399811146	0.916580033376997	0.929837116589714	0.898079687555834
cg16356630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16359517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16362587	0.964611885650187	0.95626041752573	0.9296517567507	0.959125302807786	0.939838983702106	0.965009482350328	0.956296615801643	0.946780269375069	0.951808012354764	0.96561608940617	0.964294575631052	0.963028158043824	0.954235416451628	0.948479848461862	0.955076280424572	0.929666434684092	0.959102847905603	0.956653718053578	0.972036907419151	0.960951679866585	0.945903937202326	0.957830171761301	0.959457794719025	0.961326428198157	0.957676180566745	0.96006599657681	0.952065242836663	0.967022635053113	0.941753426416676	0.954405326433211	0.938856787663104	0.9721067787802	0.948556930896624	0.973084952971329	0.957474423101162	0.948394735933998	0.963652565504901	0.962450640003097	0.953043138996981	0.960871116926159	0.953667501886122	0.954909155960009	0.950031768460165	0.955222546838199	0.956559172792305	0.960185297453075	0.968705294470163	0.967386842280404	0.951100961062869	0.960524728704592	0.965120195966812	0.931955340720469	0.963233468712414	0.965153308707556	0.969360070295067	0.958694095533261	0.955541351920769	0.95126891974395	0.968274253199383	0.963121421029097	0.961585549699733	0.945912642368207	0.966599941268745	0.961211079891986	0.960460438135793	0.971801451627732	0.95966853723186	0.948827829419721	0.965452392266348	0.951418151772756	0.954161782775589	0.953296783900691	0.952889659450712	0.936634687711158	0.945928842218587	0.958628041626927	0.954040710011493	0.939588792616309	0.955589344014251	0.964960348819683
cg16376484	0.893748800834661	0.398510090541633	0.874848034518655	0.859782718087834	0.712300170017884	0.882263743762992	0.55739159856922	0.85352372460567	0.319971358202119	0.560558660209927	0.492923131464299	0.480486396756346	0.188077277297723	0.37432440020216	0.450824467108974	0.580294603444673	0.902805765182666	0.587611047729207	0.540187102530662	0.576284585141223	0.708249225300378	0.286213823040829	0.169789585360793	0.549982110717769	0.91359829894259	0.878632302398528	0.801498076916988	0.500077427511263	0.534662025192857	0.537709606830579	0.904964839027773	0.941967484507535	0.572468141526888	0.884210905286549	0.164267100394566	0.920578238037671	0.892193542978413	0.696190997921888	0.714423195836726	0.842594340927187	0.535362939908295	0.791420533296277	0.157446376402122	0.429734623107967	0.261475475358602	0.508527097036457	0.625468868309125	0.673545548579938	0.393004105482736	0.869244490136405	0.239613023866867	0.90674100550752	0.255381784649922	0.897612359921346	0.888913519196707	0.562765823208842	0.44121099593216	0.901306867262139	0.79105564658888	0.232538729329682	0.856856376546208	0.871093538065308	0.661683675845982	0.85266089365673	0.8404201601122	0.897994558091165	0.493425023183686	0.505568490997546	0.895120418181751	0.552290303614889	0.452070629765092	0.437237782955601	0.832270172429671	0.745437657668583	0.908114188066622	0.887223676964356	0.533228824660202	0.811751299740404	0.538312264581918	0.660677929936911
cg16393125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16395183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16414691	0.759741520911473	0.832426882856488	0.743748764200653	0.912650620983509	0.779662890841861	0.849250694350954	0.899507858308997	0.936805962721183	0.926786067207884	0.862906669100853	0.907927277828349	0.922361725945109	0.805408910158518	0.632748797673774	0.570295378006374	0.811295852352488	0.852816803386889	0.924270643443634	0.883149312770825	0.298722068224325	0.887207447590175	0.92230495414677	0.282576026722732	0.921381699675945	0.791715298699274	0.931810161914007	0.602831454456035	0.509453815229733	0.894127734859085	0.923472563756127	0.888771877386581	0.791781673495921	0.892236681197012	0.936461291734465	0.25754328884	0.666757841370896	0.626836270662817	0.903274629875098	0.927456036453633	0.594005586688162	0.839761150827804	0.875877885699535	0.885875210926322	0.913862277078048	0.88069392304057	0.845413252120462	0.877030383299652	0.798305727972285	0.151532622475156	0.868627710870353	0.767893344571842	0.924976628381027	0.932205405655138	0.844544213380625	0.647483713816105	0.272331842662395	0.874834094722316	0.499138179455591	0.723615793615719	0.846273805413767	0.89769783592357	0.895662917413679	0.69096567331784	0.93748137401056	0.690403747504872	0.839884006995728	0.621694280846031	0.922289607727296	0.55410163814352	0.347151315721228	0.923869763063133	0.841706514021459	0.639055866507101	0.689533231972797	0.922627384021428	0.43299555687015	0.825031561371502	0.757609824411246	0.541916355665483	0.606612546617778
cg16452272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16461335	0.640146229788015	0.737890786721348	0.760685622679215	0.767999713420749	0.787256959680162	0.790146309423353	0.645569931824679	0.679344715672144	0.795725332256979	0.789290836164862	0.779409423935431	0.651309847771548	0.763588148440925	0.742517562603763	0.768159778636122	0.17780017675939	0.751211239206633	0.814876074853883	0.802718986078284	0.845124212361104	0.751135660468462	0.745920112409432	0.658448995473882	0.814490612227606	0.790457726006383	0.638913853340584	0.756664845453196	0.757733447641156	0.692152620437204	0.283666467207628	0.800409227918151	0.791089230485185	0.518924009643073	0.771444049991246	0.738022044232204	0.543752332613152	0.775270543098761	0.732170436649714	0.766475322599368	0.821139439388059	0.674572854399137	0.376260536215115	0.740498747743551	0.72858210719496	0.758039723986834	0.784789717171348	0.609998380675376	0.767018716779507	0.327679138440552	0.804735237929903	0.740312195071068	0.735060872508863	0.775518950305801	0.774940502102078	0.79164310126509	0.786524431723356	0.724174667335008	0.829707374400026	0.491410907840686	0.69067956974245	0.74764621075606	0.768154291513263	0.765715804993744	0.82952287604938	0.792494785348074	0.814022640712337	0.643060768402503	0.815480965935665	0.753556967190872	0.789353386713396	0.619526077259777	0.5175904597801	0.748333306570982	0.705149861828031	0.795074303908402	0.803456053058879	0.280808875239806	0.813365823116927	0.788466262007512	0.758568070865033
cg16468183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16470306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16470963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16472945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16494843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16503713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16532362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16535779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16543943	0.904375919050902	0.925409878015585	0.931591303477173	0.925059926455236	0.905159567522105	0.900369683997703	0.908909538136805	0.927433042806039	0.922270158536003	0.88651794806741	0.918212995899512	0.927609969015176	0.885991792281964	0.93456760836779	0.942072837556035	0.855646918740436	0.93416832321625	0.949700999713295	0.917679015527446	0.930621536746422	0.913937353053597	0.955230433640337	0.929630788645299	0.918440210269525	0.914127462341317	0.934394973230762	0.933280600820243	0.946313864453734	0.915046962708771	0.949930075611366	0.879552785763587	0.964668547821721	0.916492571849633	0.93333619495503	0.943808971374335	0.896397125366493	0.919284148724985	0.925857500736595	0.925925836555229	0.934445446608819	0.892686741942115	0.927941352378897	0.944347287498251	0.933271412513396	0.934677825624803	0.944233578433515	0.943987875817306	0.91354770414103	0.919686206981871	0.922976738270959	0.928274468702392	0.921664858761968	0.939623967095548	0.929460653624568	0.887313982985571	0.929264381668061	0.915169612044432	0.878054174007946	0.916630033527051	0.920484706675676	0.916871582014671	0.920539211752222	0.915520647360376	0.90089013188047	0.926510822046759	0.942450503865304	0.915736702715304	0.922709372420797	0.946734768319558	0.924805474830498	0.936451815733203	0.93386709609087	0.89625031323446	0.923659276670656	0.882862788859274	0.939071516730928	0.928685901321393	0.905012763655884	0.93295804616046	0.927225967975155
cg16577356	0.914137450159875	0.303591134664769	0.13292614923564	0.896341206754231	0.26321386159636	0.885871853723469	0.537113353429909	0.90886758586631	0.239290490491421	0.314245483196316	0.618899400731158	0.916682437045404	0.909358557233497	0.764611754987823	0.831413647933044	0.572520861162328	0.378208634430074	0.123349814617524	0.708289838566591	0.655432005822071	0.827181409842733	0.66185510388077	0.174268057219731	0.105955041312181	0.866668399954977	0.88089470680173	0.875247695909346	0.52084266701429	0.877938985536707	0.260921485543896	0.90174466239337	0.0562913354516036	0.771223425588169	0.868937624776042	0.0818299403680156	0.728888803326761	0.347700053950525	0.502756933308148	0.861952134408401	0.818483708546658	0.379015990942138	0.631126899978117	0.0886092641310671	0.46255687777196	0.850468472894996	0.127522133200516	0.729956039198036	0.92567781773803	0.150173825265498	0.865650357150006	0.172089663217171	0.875149448516857	0.695663585622228	0.882342836436104	0.521511752884965	0.563575030343822	0.780756558767351	0.0702310935810932	0.499991553361738	0.120036915071233	0.874054991909613	0.520058163031759	0.340684127933213	0.912683732217272	0.797389916183026	0.899195932945631	0.830445567937869	0.878790681081246	0.616056576077861	0.88743317718318	0.664916710484394	0.737252246043934	0.401479204060229	0.801257118554502	0.897038411433937	0.897929766903888	0.811470121173577	0.922795108730606	0.827281482813625	0.862074635820062
cg16578802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16583381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16596250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
