A_CpG_ID	TCGA-YZ-A983-01A	TCGA-V4-A9ET-01A	TCGA-WC-A880-01A	TCGA-V4-A9EW-01A	TCGA-WC-A87T-01A	TCGA-VD-AA8P-01A	TCGA-VD-A8KG-01A	TCGA-V4-A9EK-01A	TCGA-V4-A9EZ-01A	TCGA-V4-A9F4-01A	TCGA-WC-A88A-01A	TCGA-V3-A9ZX-01A	TCGA-V4-A9F8-01A	TCGA-VD-A8K8-01A	TCGA-V4-A9F0-01A	TCGA-WC-A883-01A	TCGA-V4-A9EF-01A	TCGA-V4-A9EQ-01A	TCGA-VD-A8KL-01A	TCGA-V4-A9E7-01A	TCGA-V4-A9F7-01A	TCGA-VD-AA8S-01B	TCGA-VD-AA8N-01A	TCGA-WC-A881-01A	TCGA-YZ-A984-01A	TCGA-VD-AA8T-01A	TCGA-VD-A8KM-01A	TCGA-VD-A8KI-01A	TCGA-VD-A8KO-01A	TCGA-WC-AA9A-01A	TCGA-RZ-AB0B-01A	TCGA-V4-A9E5-01A	TCGA-WC-A87Y-01A	TCGA-VD-A8KB-01A	TCGA-WC-A888-01A	TCGA-V4-A9ED-01A	TCGA-WC-A87U-01A	TCGA-V4-A9EM-01A	TCGA-WC-A882-01A	TCGA-VD-A8KJ-01A	TCGA-V4-A9EX-01A	TCGA-VD-A8KD-01A	TCGA-VD-AA8M-01A	TCGA-VD-A8KN-01A	TCGA-V4-A9EJ-01A	TCGA-V4-A9EV-01A	TCGA-VD-A8K9-01A	TCGA-V4-A9EO-01A	TCGA-VD-A8KK-01A	TCGA-V3-A9ZY-01A	TCGA-YZ-A980-01A	TCGA-VD-A8KA-01B	TCGA-VD-A8KH-01A	TCGA-WC-AA9E-01A	TCGA-V4-A9E9-01A	TCGA-V4-A9EH-01A	TCGA-V4-A9EY-01A	TCGA-VD-AA8Q-01A	TCGA-V4-A9F2-01A	TCGA-WC-A87W-01A	TCGA-VD-A8K7-01B	TCGA-V4-A9EL-01A	TCGA-VD-A8KF-01A	TCGA-V4-A9F1-01A	TCGA-VD-AA8R-01A	TCGA-WC-A884-01A	TCGA-V4-A9EU-01A	TCGA-V4-A9EA-01A	TCGA-V4-A9F5-01A	TCGA-VD-A8KE-01A	TCGA-YZ-A982-01A	TCGA-VD-AA8O-01A	TCGA-V4-A9EI-01A	TCGA-V4-A9E8-01A	TCGA-V4-A9ES-01A	TCGA-V4-A9F3-01A	TCGA-YZ-A985-01A	TCGA-V4-A9EE-01A	TCGA-V4-A9EC-01A	TCGA-WC-A885-01A
cg16248160	0.901346755975206	0.909068315922965	0.825559582775952	0.925456336036902	0.941359299319915	0.904136658689852	0.922265496959409	0.90383293837865	0.952011097647249	0.930191059083074	0.386502471016695	0.497418612658029	0.92041804273817	0.866834661504579	0.829714122501162	0.652895746029099	0.529886430841067	0.854306044206546	0.826858779010458	0.949119995993821	0.952420206916617	0.927997982511084	0.727820426513187	0.946141167540762	0.888895081408645	0.938556840320864	0.814202871514671	0.886875561602868	0.928502065033178	0.904533381088688	0.781246479612042	0.158939934451486	0.921856383115734	0.952632085872528	0.792371576195791	0.499178397455497	0.942807334189278	0.901907730620207	0.954540314266675	0.927978124702121	0.863146241054419	0.851812699144104	0.813269031796339	0.909077438693997	0.770380266687856	0.816738480554379	0.894044414109402	0.906967578080329	0.910271886700077	0.820490642540178	0.940590336628395	0.95233072067891	0.835524329855603	0.956351848094039	0.933014531962139	0.947814104577249	0.939297477037532	0.954240591849267	0.799047788756836	0.947177272447831	0.946774510849757	0.852011861218154	0.903727524964967	0.926703129516571	0.962587796271536	0.910924071982228	0.838327227446416	0.906850654937455	0.887869501811831	0.874821789496858	0.688148311790809	0.455674484864024	0.877195712463715	0.890370298492426	0.885799590302453	0.9230018284756	0.94956871388426	0.728540788915395	0.936099145294057	0.835697642118875
cg16287042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16297530	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16315980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16320398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16333561	0.924643804992401	0.941913709312424	0.92696294669714	0.925161639110114	0.933413298776212	0.946243689375133	0.925739203038482	0.93471885363821	0.936868805290725	0.929083006949645	0.871603963128723	0.90667181516938	0.93236783902632	0.942331266198074	0.932760932319547	0.901018491380788	0.938470165218067	0.930588363285984	0.924445022958214	0.926464216818589	0.92958104308285	0.923089708359021	0.94260716047488	0.947534141757691	0.935590210355518	0.928231091548913	0.90703882196963	0.920326441824175	0.909324245312151	0.933477486979621	0.934218470697856	0.958975860882241	0.896560571524769	0.923662186983218	0.92931941663925	0.9336116432959	0.915328116290678	0.926833271689215	0.951244107638298	0.909352657970368	0.943177972238554	0.932219947346458	0.917761632721766	0.903547467955484	0.929748690185553	0.935009639575932	0.932641863708164	0.922473362888267	0.943706270817467	0.93189704917082	0.90203469902336	0.937515480607508	0.913425211651592	0.889226589152138	0.896366949636101	0.93272564808185	0.946742876945596	0.942118976328737	0.915695266645224	0.937857031320612	0.948098681170472	0.894209904234613	0.929075308846681	0.923449208202264	0.94055932011476	0.953235960401261	0.911699178988499	0.935997109608912	0.935399050117396	0.941076386536709	0.937796957968903	0.901108390139148	0.91004502249914	0.909526308334627	0.918663451631592	0.944191792617629	0.94846922047325	0.893244826279584	0.946159573387795	0.929017386160205
cg16356630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16359517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16362587	0.921634359830932	0.947609589962938	0.93653662069149	0.948377055548193	0.933646036096825	0.949218414090428	0.93675817981564	0.928507290620845	0.952910312117392	0.932795244216878	0.928156709718225	0.950643419727038	0.955739422937721	0.966250351330446	0.928234659624198	0.947240768144141	0.932090128253432	0.959305218163674	0.943956947574734	0.932988279003448	0.943026082849252	0.938107066412724	0.932490153565406	0.949248116425705	0.938326923023623	0.953270058490153	0.962190395162553	0.934762174774461	0.919846966896172	0.955491101093396	0.954790682090019	0.939566782329356	0.936188636738457	0.922069250191262	0.923787551181897	0.936921539953232	0.927555390587349	0.941121786530018	0.956788698311015	0.962344213093663	0.932588598805744	0.939953374677525	0.933802912777045	0.939691843756101	0.914072492498634	0.939846677789192	0.947154935836536	0.953602551663328	0.949618380654635	0.904939959460937	0.947061703804714	0.937085406396777	0.953868162071885	0.952498150131569	0.948075554651416	0.93114922218215	0.924629726807287	0.92275729739301	0.935935186014615	0.955331672719816	0.943666920006726	0.928196494112453	0.947483187385435	0.939771213178699	0.918953507336292	0.915981059242362	0.94285346970441	0.938914821166829	0.953705355340427	0.933145981929323	0.940035280582208	0.967471607511925	0.933415239636126	0.929881679691245	0.965673769456232	0.933614658530373	0.940322689621135	0.947055016561726	0.934585852948342	0.929258556495688
cg16376484	0.914615258169466	0.849504427535929	0.918719545321077	0.6189491148851	0.916056409256032	0.570379427582436	0.89040423571959	0.677362209676882	0.84983517278614	0.906176344209512	0.859514272369823	0.73049606708705	0.619927535770609	0.602671076573661	0.894014286662364	0.854932723864144	0.496803290279634	0.493082137621101	0.887160184769767	0.899237041009284	0.93111052636665	0.912123283534187	0.625822312072819	0.903983732454365	0.652256754444127	0.915924864514434	0.909484823066789	0.686126870882257	0.782159430171556	0.581761978196502	0.522506241233577	0.929299824904631	0.908153812534543	0.913387447758868	0.909564079282817	0.906223558347565	0.920750483129855	0.917225363518451	0.471236231538657	0.922075654347768	0.858482678781139	0.546736588369282	0.853967213249668	0.92287028871511	0.888960068890529	0.358509399366348	0.904363749670157	0.817336428439969	0.887858681416609	0.609116623719003	0.860693760385723	0.636528177391137	0.594947333898341	0.93000005572121	0.912993992295946	0.694680887939643	0.937840767763938	0.856046129465711	0.929597904020916	0.904076529229611	0.806032441689864	0.877302069386329	0.117553546221139	0.547188016271947	0.252162920889898	0.82531766418489	0.899217175435252	0.613695610514919	0.93929640770082	0.891642991511322	0.919038437397343	0.929881012128525	0.507863671276232	0.847369443091219	0.285631202266165	0.721748229596114	0.531506759499716	0.850362832052479	0.945631469516819	0.940381294380961
cg16393125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16395183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16414691	0.885351436181363	0.869752620728282	0.857296546730447	0.456391868222434	0.82879193836587	0.711704733671309	0.837508320385451	0.887681823129911	0.360148181693012	0.884393670365905	0.631653043352094	0.714040331691705	0.559699250126101	0.73780237633113	0.674218975759068	0.573889329229486	0.794108932330237	NA	0.870523912701281	0.516145327201227	0.921834096200093	0.911902370912221	0.606917122118506	0.455334839053703	0.866075767149682	0.71848002422155	0.758281193596102	0.677426050425646	0.879285879332249	NA	NA	0.179526116753463	0.724185376636697	0.894226373028015	0.672701543688368	0.862401652983411	0.897621544403397	0.168472945534733	0.654149403885096	0.885657173464341	0.651465327852183	0.80932686135437	0.907865873830575	0.804036387539553	0.802642228364562	0.77634103795812	0.564369403835908	0.827274633658029	NA	0.762301477425555	0.891409699015702	0.882834228521952	0.567028899205448	0.740036278418206	0.656880655039793	0.877300998986952	0.709295894771657	0.863647973392808	0.544518102485769	0.827599271759993	0.896708102605796	0.639561256067954	NA	0.742603153609391	0.885154364156399	0.766898317235554	0.622022563265583	0.587528039043678	0.452402915134215	0.838834478964217	0.921189973157125	0.600327487086253	0.615759232088607	0.647469397265442	NA	0.738784882112753	0.851680507896001	0.466861601363901	0.809613750170909	0.798254146964857
cg16452272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16461335	0.783238656536676	0.790431028349276	0.453018064572051	0.477925672927496	0.687297077064596	0.628765336589133	0.463222133468503	0.76938026847058	0.612771569262963	0.741345112611558	0.430523171487932	0.44905026235615	0.764114139852037	0.420061937891428	0.470750693572456	0.691403500101756	0.519645196342533	0.58168176309815	0.407492032339112	0.827263387458395	0.244123387042579	0.557848604467723	0.531300014232512	0.733349662538622	0.727558324711538	0.344791581071911	0.461295076582847	0.714921177725107	0.43882082052557	0.790571197117081	0.720686011741645	0.54127140476728	0.400035020236528	0.791701118358375	0.616718108472692	0.808280408470517	0.520922178326496	0.535791275320442	0.304379564014929	0.73533325592629	0.645003802430238	0.662946882347373	0.612358282375007	0.546220518224266	0.502568401688279	0.658939279922201	0.476840647674707	0.718254781465531	0.495852227699905	0.581691461159052	0.639540105982577	0.525617906830299	0.786470576390909	0.759929127511696	0.611968048531838	0.627955640976492	0.785503826426406	0.776680388477473	0.288245221167086	0.228325770784535	0.543399481485544	0.478016324000862	0.177280820795134	0.337316977438265	0.332522046325971	0.592210659538277	0.453652479141008	0.649290371290724	0.621373065462305	0.586582625482042	0.504834075407263	0.535324920046783	0.627206521046518	0.587359899498386	0.825522069723928	0.507348787325935	0.653790938435354	0.528573670020174	0.634340676521751	0.712900747373726
cg16468183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16470306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16470963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16472945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16494843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16503713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16532362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16535779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16543943	0.908859809061812	0.908280563688775	0.896171391233665	0.891840155237425	0.899384317062624	0.881280699410339	0.867890673177957	0.899471914553575	NA	0.892616734406814	NA	0.920409647446817	0.871535184111567	0.895304601419256	0.904530695731835	0.927924043185917	0.904223218084909	0.876985252519085	0.874101275002329	NA	0.890064003807802	0.921240009222076	NA	NA	0.88514131082046	0.908106583309412	0.915290891524396	0.912027510042701	0.909936436109501	NA	0.88942361974118	NA	0.904648586920169	0.874816639676087	0.899339472167987	0.901446805683274	NA	0.897536970298418	0.916704289542247	0.885550897050014	0.924529594865681	0.934195031409508	0.897490916317716	0.904965652470782	0.898845766006071	0.89852799404618	0.926343446266341	0.923590689735749	0.875925633515918	0.926256050522996	0.920814333088324	0.888210139165878	0.935574176082786	NA	0.914345651253264	0.894890240637308	0.909206427863301	0.899846476114447	0.887857478824883	0.909701568401553	0.910983478201004	0.869250408754338	0.871805144209384	0.89960782204666	0.894919132815903	NA	0.868475723549115	0.932067040424466	0.887793847444235	0.885277295856478	0.89019590131369	0.911319826626644	0.886761612381687	0.891823885807862	0.895020642083123	0.895108742859767	0.913711755532739	0.921181271184368	0.860210150343574	0.899161313338578
cg16577356	0.903327876343654	0.898015552268264	0.908288564130194	0.90283303080142	0.921077901545926	0.930269215708204	0.915677601861142	0.882849072745963	0.800591941603607	0.879260831188563	0.862251442699206	0.829288146914567	0.799291835786031	0.850635058099928	0.858655339757302	0.838989652403603	0.912660095214015	0.90512795009867	0.91966356284306	0.939819725321841	0.906111772431827	0.881324722347731	0.886264354216071	0.920737545794412	0.939709699480428	0.908908824288454	0.677866351502546	0.866519895885996	0.937203167601391	0.923402060024912	0.894645790993138	0.897061301916304	0.822580274302281	0.926116491861078	0.788449831518336	0.92730863398903	0.892128491097842	0.910206588854377	0.906558531801611	0.908036670639709	0.877242049400789	0.843901436234876	0.880618392337913	0.909757715436283	0.91153501830828	0.809200503334515	0.91977985064007	0.93890511059761	0.859392476612429	0.83697825013381	0.920113617980982	0.920899862778165	0.894873560452049	0.891140748593184	0.924491510883628	0.932326925895184	0.908858190123974	0.914933505175761	0.919887992169407	0.927639462757707	0.914362215903229	0.868991456098525	0.921436767787808	0.87729635920996	0.9253963095476	0.869347482064442	0.906805206369716	0.908522739525413	0.899706283097854	0.933272050608836	0.872806340317397	0.725068873299138	0.907642553761624	0.85731892301368	0.910710529717274	0.817143832067096	0.91952065697939	0.836907877317054	0.913857641252523	0.914903225288051
cg16578802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16583381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16596250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16601146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16620160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg16656411	0.528762291897795	0.0555601461927116	0.505644705009316	0.597901812535007	0.657650541949717	0.468095051874033	0.402884645381294	0.326629390230234	0.478006690618891	0.56617115236066	0.395819774282812	0.589098306858905	0.410273416474528	0.765868358039562	0.377422695756857	0.0743123843712321	0.0816257234694989	0.442958757880739	0.487349010948218	0.0712579628713315	0.526660107808289	0.530463861557829	0.137424750055484	0.345128871355164	0.83001171207399	0.859799140728214	0.0686405598135728	0.138292714701758	0.511991790442912	0.0603005954556652	0.461419015960381	0.489079123076005	0.419779822749981	0.52741993303514	0.448050117862269	0.584467054348586	0.794928017212972	0.0547748253254686	0.844479168608131	0.67254472518297	0.305609674513319	0.464911931010197	0.21538856766534	0.46008110963319	0.178436893492571	0.146412991754976	0.0483203042108458	0.482458312741261	0.496176927871788	0.553828294519432	0.685978796138373	0.171552366658599	0.448191918969114	0.132040903964716	0.421371629333544	0.785917242232831	0.705439719790022	0.851960719547374	0.105091459332403	0.0910454764038985	0.227755338483687	0.694983524708182	0.0855290646842342	0.536015949789813	0.906414558077338	0.468194227942402	0.628498287707704	0.48738276912997	0.10916211186476	0.522045210946407	0.239890703913395	0.059061545405322	0.318864498363149	0.122796539944496	0.515223231368459	0.57491909840478	0.898556092732174	0.100564507574705	0.45748268935803	0.425014534291579
cg16669485	0.108563777701015	0.509473284772239	0.096688592737015	0.0916655715292274	0.148810239566433	0.0852351878714645	0.549221040765745	0.119194859866316	0.62454794351414	0.145861552991956	0.0692216757919043	0.29772826046608	0.125902108088162	0.170544984487921	0.418583967576539	0.211680291354645	0.649750442465971	0.10824052062217	0.212691181668568	0.326841633123379	0.102315531295386	0.166839470245849	0.185405793622582	0.644862499401985	0.174127095691526	0.0880663924591671	0.698947668565325	0.11258788699998	0.102084238036125	0.111832847908372	0.147439114335066	0.098556036600895	0.379235523594054	0.221893264527692	0.371014121916895	0.137196658463196	0.0985351435155976	0.096529457703147	0.583186958225447	0.140825288515261	0.145078066173686	0.319023198221502	0.100162137082368	0.225214708087038	0.0884511727752208	0.406132914873563	0.0940409474645195	0.150559610669733	0.124702924572566	0.115328547289781	0.628473775350923	0.0621436837623679	0.747442901615934	0.205955697790906	0.0714698687558409	0.129641084595053	0.125010529829055	0.145664503054756	0.0712059983606611	0.0754265230451094	0.156941813251304	0.216508663524503	0.0704713524825598	0.210779530496882	0.179032972779053	0.255116992636291	0.532981428299936	0.0760226949040852	0.0682017551588385	0.0725214789941036	0.111398750154824	0.0954766257441651	0.22167616854184	0.229390509077261	0.0841799417066434	0.395302155318744	0.309224926590255	0.210607979689948	0.299850400015755	0.0843049002329735
cg16683981	0.928790479984026	0.94169950310501	0.8907663358956	0.919693282308973	0.89060497913217	NA	0.889060322242133	0.923450098349839	0.891772454447201	0.933320894306332	0.897833564108	0.904207306432604	0.86704980017167	NA	NA	NA	NA	NA	0.866473786311192	NA	0.887969293697183	0.890172544890435	0.863827591663431	0.885264453143425	NA	0.863770717577441	0.871038493525011	0.877455027615092	0.90805732534002	0.868820374351522	NA	0.90223094409712	NA	0.894739247405363	0.863330634634087	0.860094509059989	NA	NA	NA	0.933316148044008	0.906720588920021	0.860645459913878	0.846064854861291	NA	0.928469700746194	NA	0.938255556690666	NA	NA	0.915738034949609	NA	0.919679727347673	0.866809838706135	0.952863760771584	0.920973239438251	NA	0.90967155710221	NA	0.866877994832782	0.913673195136385	0.9339754925779	NA	NA	0.897602580792378	NA	0.89162876000557	NA	0.934618228896892	NA	0.881692980759269	0.901788076899699	NA	0.899445298522135	NA	NA	0.882411238808035	0.874037703335043	0.86898714347281	0.873273810539922	0.927367791508154
cg16710828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
